email_text,label,template_id
"Subject: Urgent: Your Instagram account has been suspended

Dear Customer,

We detected unusual activity on your Instagram account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://bit.ly/3xK9zQw

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Instagram Security Team",phishing,phish_easy_0
"Subject: Payment Failed - Update your Bank of America billing information now

Dear user,

We were unable to process your recent payment. Your Bank of America account is now on hold. Please update your billing details immediately at http://secure-bankofamerica-verify.com to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Reminder: Submit your timesheet by Friday

Dear Rahul,

This is a friendly reminder to submit your timesheet for this week by end of day Monday. You can log in to the HR portal at https://acmecorp.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Payment Failed - Update your Bank of America billing information now

Dear user,

We were unable to process your recent payment. Your Bank of America account is now on hold. Please update your billing details immediately at http://account-bankofamerica.top to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Catching up - coffee next week?

Hi Rahul,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Thursday around 3 PM work for you?

Talk soon,
Sarah",legitimate,legit_easy_2
"Subject: Password expiring soon

Hello Meera,

Your company password will expire in 3 days. Please update it at https://intranet.linkedin.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Your payment could not be processed

Hi Divya,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://amazon.com/billing at your earliest convenience.

Amazon Billing Team",legitimate,legit_hard_4
"Subject: Payment Failed - Update your Netflix billing information now

Dear user,

We were unable to process your recent payment. Your Netflix account is now on hold. Please update your billing details immediately at http://45.33.102.19/login to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 3 PM on Monday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Meera",legitimate,legit_easy_0
"Subject: Reminder: your subscription renews tomorrow

Hi Meera,

This is a friendly reminder that your TechWave subscription renews tomorrow. Review or update your billing details at https://techwave.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
TechWave Billing",legitimate,legit_hard_1
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #621917 will be shipped within 3-5 business days. You can track your shipment at https://microsoft365.com/orders/621917 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Action needed: confirm your enrollment

Dear Arjun,

Please verify your enrollment for this semester by confirming your details at https://crescentweekly.com/portal by Thursday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Catching up - coffee next week?

Hi Meera,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Wednesday around 2 PM work for you?

Talk soon,
Karthik",legitimate,legit_easy_2
"Subject: Reminder: Submit your timesheet by Friday

Dear David,

This is a friendly reminder to submit your timesheet for this week by end of day Tuesday. You can log in to the HR portal at https://icicibank.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Welcome to the team!

Hi Sarah,

Welcome aboard! We're excited to have you join the team starting Tuesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Michael",legitimate,legit_easy_5
"Subject: Payment Failed - Update your Apple ID billing information now

Dear user,

We were unable to process your recent payment. Your Apple ID account is now on hold. Please update your billing details immediately at http://tinyurl.com/verify-now-2024 to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Your monthly statement is ready

Hello,

Your July account statement is now available at https://amazon.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Action needed: confirm your enrollment

Dear Emma,

Please verify your enrollment for this semester by confirming your details at https://bankofamerica.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Congratulations! You have won a LinkedIn gift card

Congratulations!!! You have been selected to receive a $500 LinkedIn gift card. Claim your prize now before it expires: http://45.33.102.19/login

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Congratulations! You have won a Chase Bank gift card

Congratulations!!! You have been selected to receive a $500 Chase Bank gift card. Claim your prize now before it expires: http://tinyurl.com/verify-now-2024

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Verify your new sign-in

Hi Divya,

We noticed a sign-in to your Apple ID account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://appleid.com/security.

Apple ID Account Security",legitimate,legit_hard_0
"Subject: Reminder: your subscription renews tomorrow

Hi Arjun,

This is a friendly reminder that your Dropbox subscription renews tomorrow. Review or update your billing details at https://dropbox.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Dropbox Billing",legitimate,legit_hard_1
"Subject: Final Notice: FedEx account limited due to suspicious activity

ATTENTION: Your FedEx account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://45.33.102.19/login - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Verify your new sign-in

Hi Rahul,

We noticed a sign-in to your Facebook account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://facebook.com/security.

Facebook Account Security",legitimate,legit_hard_0
"Subject: Payment Failed - Update your Amazon billing information now

Dear user,

We were unable to process your recent payment. Your Amazon account is now on hold. Please update your billing details immediately at http://amazon.com.verify-secure-login.ru to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Reminder: Submit your timesheet by Friday

Dear David,

This is a friendly reminder to submit your timesheet for this week by end of day Wednesday. You can log in to the HR portal at https://appleid.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #595158 will be shipped within 3-5 business days. You can track your shipment at https://crescentweekly.com/orders/595158 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Reminder: your subscription renews tomorrow

Hi Karthik,

This is a friendly reminder that your Microsoft 365 subscription renews tomorrow. Review or update your billing details at https://microsoft365.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Microsoft 365 Billing",legitimate,legit_hard_1
"Subject: Invoice attached - please review

Hi Priya,

Please review the attached invoice and process payment by Tuesday. Let me know if you have any questions about the amount. You can also view it directly here: http://login-fedex-support.info

Regards,
Accounts Team",phishing,phish_hard_2
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Friday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Michael",legitimate,legit_easy_0
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 2 PM on Friday in the 4th floor room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
David",legitimate,legit_easy_0
"Subject: Invoice attached - please review

Hi Meera,

Please review the attached invoice and process payment by Monday. Let me know if you have any questions about the amount. You can also view it directly here: http://account-hdfcbank.top

Regards,
Accounts Team",phishing,phish_hard_2
"Subject: Password expiring soon

Hello David,

Your company password will expire in 3 days. Please update it at https://intranet.dropbox.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Catching up - coffee next week?

Hi Emma,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Wednesday around 10 AM work for you?

Talk soon,
Sarah",legitimate,legit_easy_2
"Subject: Your monthly statement is ready

Hello,

Your April account statement is now available at https://paypal.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Action Required: Verify your Google account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Google password will expire today. Click here to update your password now and avoid losing access: http://secure-google-verify.com

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Google Support",phishing,phish_easy_1
"Subject: Your weekly newsletter from Microsoft 365

Hello,

Thank you for subscribing to our newsletter. This November we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://microsoft365.com/preferences at any time.

Best,
The Microsoft 365 Team",legitimate,legit_easy_9
"Subject: Photos from the weekend trip

Hi Rahul,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Emma",legitimate,legit_easy_7
"Subject: Photos from the weekend trip

Hi James,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Michael",legitimate,legit_easy_7
"Subject: Welcome to the team!

Hi Michael,

Welcome aboard! We're excited to have you join the team starting Wednesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Anjali",legitimate,legit_easy_5
"Subject: Action needed: confirm your enrollment

Dear James,

Please verify your enrollment for this semester by confirming your details at https://icicibank.com/portal by Tuesday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Your monthly statement is ready

Hello,

Your October account statement is now available at https://linkedin.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Urgent: Your Instagram account has been suspended

Dear Customer,

We detected unusual activity on your Instagram account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://instagram-account-update.net

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Instagram Security Team",phishing,phish_easy_0
"Subject: Final Notice: Facebook account limited due to suspicious activity

ATTENTION: Your Facebook account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://192.168.44.201/verify - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Following up on our call

Hi Anjali,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://tinyurl.com/verify-now-2024

Thanks,
Divya",phishing,phish_hard_4
"Subject: Password expiring soon

Hello Priya,

Your company password will expire in 3 days. Please update it at https://intranet.fedex.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Congratulations! You have won a Chase Bank gift card

Congratulations!!! You have been selected to receive a $500 Chase Bank gift card. Claim your prize now before it expires: http://goo.gl/aB3xYz

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Reminder: your subscription renews tomorrow

Hi Sarah,

This is a friendly reminder that your Google subscription renews tomorrow. Review or update your billing details at https://google.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Google Billing",legitimate,legit_hard_1
"Subject: Payment Failed - Update your Apple ID billing information now

Dear user,

We were unable to process your recent payment. Your Apple ID account is now on hold. Please update your billing details immediately at http://appleid-account-update.net to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Friday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Anjali",legitimate,legit_easy_0
"Subject: Action needed: confirm your enrollment

Dear Sarah,

Please verify your enrollment for this semester by confirming your details at https://hdfcbank.com/portal by Monday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Welcome to the team!

Hi Meera,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
James",legitimate,legit_easy_5
"Subject: Final Notice: HDFC Bank account limited due to suspicious activity

ATTENTION: Your HDFC Bank account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://login-hdfcbank-support.info - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Thursday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 2 PM.

Thanks,
Karthik",legitimate,legit_easy_8
"Subject: Urgent: Your Google account has been suspended

Dear Customer,

We detected unusual activity on your Google account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://account-google.top

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Google Security Team",phishing,phish_easy_0
"Subject: Password expiring soon

Hello Michael,

Your company password will expire in 3 days. Please update it at https://intranet.instagram.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Tuesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 11:30 AM.

Thanks,
David",legitimate,legit_easy_8
"Subject: Catching up - coffee next week?

Hi Emma,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Tuesday around 2 PM work for you?

Talk soon,
Michael",legitimate,legit_easy_2
"Subject: Reminder: Submit your timesheet by Friday

Dear Michael,

This is a friendly reminder to submit your timesheet for this week by end of day Thursday. You can log in to the HR portal at https://linkedin.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Welcome to the team!

Hi Karthik,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Sarah",legitimate,legit_easy_5
"Subject: Action needed: confirm your enrollment

Dear David,

Please verify your enrollment for this semester by confirming your details at https://instagram.com/portal by Tuesday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Flash Sale - 24 hours only!

Hi Michael,

Our biggest sale of the season ends in 24 hours! Act now and save up to 40% site-wide at https://facebook.com/sale before it's gone. Don't miss out!

Facebook Marketing Team",legitimate,legit_hard_2
"Subject: Quick favor

Hi Rahul,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
Sarah",phishing,phish_hard_0
"Subject: Your weekly newsletter from Instagram

Hello,

Thank you for subscribing to our newsletter. This August we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://instagram.com/preferences at any time.

Best,
The Instagram Team",legitimate,legit_easy_9
"Subject: Payment Failed - Update your Instagram billing information now

Dear user,

We were unable to process your recent payment. Your Instagram account is now on hold. Please update your billing details immediately at http://tinyurl.com/verify-now-2024 to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Action needed: confirm your enrollment

Dear David,

Please verify your enrollment for this semester by confirming your details at https://paypal.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Monday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 4:30 PM.

Thanks,
James",legitimate,legit_easy_8
"Subject: Action Required: Verify your Microsoft 365 account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Microsoft 365 password will expire today. Click here to update your password now and avoid losing access: http://microsoft365security-check.xyz

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Microsoft 365 Support",phishing,phish_easy_1
"Subject: Congratulations! You have won a Microsoft 365 gift card

Congratulations!!! You have been selected to receive a $500 Microsoft 365 gift card. Claim your prize now before it expires: http://192.168.44.201/verify

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Security Alert: Unusual sign-in activity on your LinkedIn account

Hello,

This is an automated security alert from LinkedIn. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://bit.ly/3xK9zQw

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Payment Failed - Update your HDFC Bank billing information now

Dear user,

We were unable to process your recent payment. Your HDFC Bank account is now on hold. Please update your billing details immediately at http://hdfcbanksecurity-check.xyz to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Urgent: Your Facebook account has been suspended

Dear Customer,

We detected unusual activity on your Facebook account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://192.168.44.201/verify

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Facebook Security Team",phishing,phish_easy_0
"Subject: Welcome to the team!

Hi James,

Welcome aboard! We're excited to have you join the team starting Friday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Divya",legitimate,legit_easy_5
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Wednesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 4:30 PM.

Thanks,
Anjali",legitimate,legit_easy_8
"Subject: Catching up - coffee next week?

Hi Arjun,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Monday around 3 PM work for you?

Talk soon,
David",legitimate,legit_easy_2
"Subject: Reminder: Submit your timesheet by Friday

Dear Emma,

This is a friendly reminder to submit your timesheet for this week by end of day Tuesday. You can log in to the HR portal at https://chasebank.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Photos from the weekend trip

Hi Karthik,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Priya",legitimate,legit_easy_7
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Thursday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Michael",legitimate,legit_easy_0
"Subject: Photos from the weekend trip

Hi Sarah,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Anjali",legitimate,legit_easy_7
"Subject: Your package could not be delivered - PayPal action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://bit.ly/3xK9zQw

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Urgent: Your Microsoft 365 account has been suspended

Dear Customer,

We detected unusual activity on your Microsoft 365 account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://goo.gl/aB3xYz

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Microsoft 365 Security Team",phishing,phish_easy_0
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #471106 will be shipped within 3-5 business days. You can track your shipment at https://icicibank.com/orders/471106 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Thursday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 10 AM.

Thanks,
Sarah",legitimate,legit_easy_8
"Subject: Action needed: confirm your enrollment

Dear Sarah,

Please verify your enrollment for this semester by confirming your details at https://google.com/portal by Tuesday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Following up on our call

Hi Divya,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://facebook.com.verify-secure-login.ru

Thanks,
James",phishing,phish_hard_4
"Subject: Security Alert: Unusual sign-in activity on your Chase Bank account

Hello,

This is an automated security alert from Chase Bank. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://chasebanksecurity-check.xyz

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Security Alert: Unusual sign-in activity on your LinkedIn account

Hello,

This is an automated security alert from LinkedIn. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://linkedinsecurity-check.xyz

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Wednesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 2 PM.

Thanks,
David",legitimate,legit_easy_8
"Subject: Reminder: your subscription renews tomorrow

Hi David,

This is a friendly reminder that your TechWave subscription renews tomorrow. Review or update your billing details at https://techwave.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
TechWave Billing",legitimate,legit_hard_1
"Subject: Congratulations! You have won a Apple ID gift card

Congratulations!!! You have been selected to receive a $500 Apple ID gift card. Claim your prize now before it expires: http://goo.gl/aB3xYz

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Following up on our call

Hi Michael,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://tinyurl.com/verify-now-2024

Thanks,
Meera",phishing,phish_hard_4
"Subject: Your package could not be delivered - Amazon action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://45.33.102.19/login

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Your payment could not be processed

Hi Divya,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://netflix.com/billing at your earliest convenience.

Netflix Billing Team",legitimate,legit_hard_4
"Subject: Verify your new sign-in

Hi Divya,

We noticed a sign-in to your DHL account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://dhl.com/security.

DHL Account Security",legitimate,legit_hard_0
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Wednesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 10 AM.

Thanks,
Rahul",legitimate,legit_easy_8
"Subject: Congratulations! You have won a Microsoft 365 gift card

Congratulations!!! You have been selected to receive a $500 Microsoft 365 gift card. Claim your prize now before it expires: http://bit.ly/3xK9zQw

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Quick favor

Hi Anjali,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
Karthik",phishing,phish_hard_0
"Subject: Shared document: Q3 Budget.xlsx

Rahul shared 'Q3_Budget.xlsx' with you.

Click below to view the document:

http://netflix.com.verify-secure-login.ru

This link will expire in 7 days.",phishing,phish_hard_3
"Subject: Verify your new sign-in

Hi Arjun,

We noticed a sign-in to your Microsoft 365 account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://microsoft365.com/security.

Microsoft 365 Account Security",legitimate,legit_hard_0
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 11:30 AM on Thursday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
David",legitimate,legit_easy_0
"Subject: Your monthly statement is ready

Hello,

Your May account statement is now available at https://instagram.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Your package could not be delivered - Microsoft 365 action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://bit.ly/3xK9zQw

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Welcome to the team!

Hi Meera,

Welcome aboard! We're excited to have you join the team starting Tuesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Karthik",legitimate,legit_easy_5
"Subject: Re: Outstanding balance

Hi James,

Our records show an outstanding balance on your account. To keep things on track, please review and settle it at your earliest convenience: http://goo.gl/aB3xYz

Best,
Accounts Receivable",phishing,phish_hard_5
"Subject: Action needed: confirm your enrollment

Dear James,

Please verify your enrollment for this semester by confirming your details at https://linkedin.com/portal by Thursday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Photos from the weekend trip

Hi David,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Emma",legitimate,legit_easy_7
"Subject: Congratulations! You have won a DHL gift card

Congratulations!!! You have been selected to receive a $500 DHL gift card. Claim your prize now before it expires: http://dhl.com.verify-secure-login.ru

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Action Required: Verify your Bank of America account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Bank of America password will expire today. Click here to update your password now and avoid losing access: http://account-bankofamerica.top

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Bank of America Support",phishing,phish_easy_1
"Subject: Catching up - coffee next week?

Hi Arjun,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Thursday around 10 AM work for you?

Talk soon,
Meera",legitimate,legit_easy_2
"Subject: Photos from the weekend trip

Hi David,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Arjun",legitimate,legit_easy_7
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Friday in Conference Room A. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Meera",legitimate,legit_easy_0
"Subject: Verify your new sign-in

Hi Anjali,

We noticed a sign-in to your Facebook account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://facebook.com/security.

Facebook Account Security",legitimate,legit_hard_0
"Subject: Congratulations! You have won a Apple ID gift card

Congratulations!!! You have been selected to receive a $500 Apple ID gift card. Claim your prize now before it expires: http://bit.ly/3xK9zQw

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Congratulations! You have won a Apple ID gift card

Congratulations!!! You have been selected to receive a $500 Apple ID gift card. Claim your prize now before it expires: http://account-appleid.top

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Thursday in the usual conference room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Priya",legitimate,legit_easy_0
"Subject: Shared document: Q3 Budget.xlsx

Karthik shared 'Q3_Budget.xlsx' with you.

Click below to view the document:

http://bit.ly/3xK9zQw

This link will expire in 7 days.",phishing,phish_hard_3
"Subject: Following up on our call

Hi Karthik,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://paypal.com.verify-secure-login.ru

Thanks,
Anjali",phishing,phish_hard_4
"Subject: Final Notice: DHL account limited due to suspicious activity

ATTENTION: Your DHL account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://account-dhl.top - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Security Alert: Unusual sign-in activity on your Netflix account

Hello,

This is an automated security alert from Netflix. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://netflix.com.verify-secure-login.ru

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Action needed: confirm your enrollment

Dear Meera,

Please verify your enrollment for this semester by confirming your details at https://dropbox.com/portal by Monday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Welcome to the team!

Hi Arjun,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Anjali",legitimate,legit_easy_5
